people_ID,infect_prob
6297,47.78
6044,47.54
18715,47.39
6188,47.4
18191,47.89
6206,58.5
18565,45.88
18266,46.23
18377,58.82
5785,59.34
5832,47.55
5717,48.3
6191,46.41
17694,47.02
18482,47.49
5171,46.49
18003,47.13
5463,59.07
5342,58.69
5344,46.89
5588,46.84
18413,58.87
6175,46.24
18405,59.1
5471,47.52
5791,46.33
17996,46.55
18271,47.09
5271,58.45
5175,48.94
5899,47.75
18813,47.08
18398,48.32
18190,47.01
5525,46.51
18189,48.03
18802,57.87
17978,46.71
18640,46.81
18704,46.56
6082,58.8
18068,59.31
17950,46.9
6063,46.11
17726,59.01
5355,47.8
5924,47.14
18871,45.98
18843,46.5
18612,46.07
5107,45.45
18385,46.82
6252,47.88
5933,46.54
6013,46.64
5552,46.76
5592,57.13
18890,46.99
5578,46.77
6196,57.66
18107,46.65
5623,46.28
18046,47.46
18547,58.16
18349,46.89
5639,46.27
5650,46.37
18355,46.97
5963,46.56
6092,46.61
5170,46.05
18516,46.75
18774,46.14
5545,45.99
18262,46.92
5420,46.22
5693,63.15
19815,50.33
19553,48.15
19647,50.99
19222,51.8
19039,52.75
6986,62.22
19499,49.69
7457,59.88
20056,53.45
20138,50.54
7513,49.26
7056,52.36
19323,65.13
7374,48.68
7364,52.77
19277,61.91
19771,48.25
19933,61.19
7024,60.54
19206,49.29
7419,49.06
7390,48.55
6409,60.37
6893,49.27
18952,48.98
6685,59.46
19882,47.31
6468,51.98
7152,62.33
19973,53.24
6887,50.57
19072,49.79
18989,50.12
20076,51.07
6808,50.67
6998,61.97
6686,50.06
19792,47.55
6551,50.67
6523,51.01
7180,62.8
19444,48.11
6386,47.88
19876,48.1
7343,53.46
7098,64.36
19547,52.89
19170,53.57
18942,52.89
7402,53.86
6703,52.02
6589,52.71
19661,62.34
19224,51.64
19311,61.5
19720,50.9
7179,61.54
6987,49.19
6844,50.7
6524,49.62
20033,49.04
7322,59.6
6596,46.88
19437,60.08
19967,55.47
6349,54.57
7476,53.13
19695,63.51
6343,62.2
19713,61.77
6400,50.16
7521,49.21
7135,49.21
7309,49.08
6846,51.76
20028,54.43
6336,50.83
19879,53.31
6756,51.28
19258,50.33
19404,50.03
19394,49.36
19893,52.46
20131,51.61
19830,51.91
19251,65.24
7040,64.01
20119,52.82
19482,64.53
7452,53.09
19657,52.66
7432,53.5
18983,51.46
20081,52.25
6546,52.65
6970,50.11
18960,53.84
7464,52.46
7080,52.76
6481,51.27
19804,52.1
19588,51.71
19737,51.06
7360,51.89
7334,54.13
19076,54.75
6559,53.45
6516,52.7
6411,53.11
20007,53.22
6794,52.31
6907,53.51
20094,51.8
19374,53.43
7401,52.49
19012,52.31
19020,51.78
6511,63.22
7211,65.94
19696,53.56
19127,54.02
19003,51.57
19554,52.31
19636,50.62
19821,53.72
7423,51.39
19016,53.2
20084,52.56
6402,52.49
7106,52.54
6847,54.33
19369,52.38
7156,54.15
6406,54.47
7501,54.68
6745,54.29
19122,54.66
7336,53.35
19413,53.7
19508,54.8
7045,65.79
19414,54.74
7190,65.45
19302,54.58
6923,53.35
19335,54.39
19207,53.81
7311,65.73
6424,54.11
7494,54.52
6654,51.18
6491,54.62
6811,54.8
19975,53.13
7275,53.66
19707,54.42
7049,53.07
20021,64.69
19549,53.81
19659,54.03
19430,54.17
20011,53.74
18974,55.19
6713,53.89
19564,65.54
6981,53.43
7001,54.65
6854,52.34
7096,52.34
19596,53.72
7234,52.92
19089,53.79
6742,53.6
18988,54.09
6860,53.77
7021,64.7
19146,51.43
19370,53.33
7460,53.96
19160,54.24
7116,52.67
18948,52.71
19019,52.3
19116,65.49
6930,54.04
19525,53.2
19897,53.9
20148,53.52
19192,64.75
19899,52.86
19326,53.55
19628,53.44
19919,52.3
7147,53.47
20054,53.61
19276,52.86
19728,53.6
18962,52.36
19059,53.46
19537,53.29
6786,63.95
6489,53.34
20077,52.97
19453,65.62
6352,53.25
7008,52.73
20052,52.81
6969,53.62
6675,54.46
6939,65.47
7073,52.77
19922,53.99
6542,53.59
7081,52.72
19765,53.88
6734,63.95
6636,53.59
19167,52.29
19534,54.03
7084,53.5
7490,52.51
19403,53.84
19785,53.18
6568,52.44
20047,52.36
19145,64.2
19202,53.5
19572,54.22
6984,54.29
19997,52.66
19908,51.54
19582,52.46
19913,53.35
19723,53.29
19761,52.86
20069,52.79
6673,52.61
20157,64.83
6871,63.02
19630,63.62
20051,54.31
6797,54.63
7055,54.31
19605,64.68
6706,53.3
7174,53.73
19846,64.83
6772,52.21
19190,64.24
20003,53.56
6730,52.2
19823,52.38
19315,53.6
19676,53.92
7059,54.07
19970,53.71
19895,64.8
6764,64.88
6637,63.42
19009,53.85
7099,52.63
6875,54.07
7002,54.78
7027,53.61
6366,53.48
6495,53.44
19565,53.4
20136,64.99
19912,65.66
7195,53.31
19983,53.59
19799,53.13
20059,53.63
6421,53.16
19375,53.14
19492,64.87
6761,65.39
6915,53.09
6788,53.21
19332,52.38
20067,53.02
19502,53.27
19299,53.11
6630,52.3
20159,53.74
7466,53.18
18964,65.19
7462,52.72
19739,52.52
6497,53.49
7503,54.41
6470,52.59
6901,53.24
6651,53.02
19270,54.18
18946,53.36
19108,52.04
18914,52.59
7292,53.84
19570,52.82
19240,64.28
7233,52.55
19809,53.87
19731,53.12
7283,52.38
6346,52.81
19663,52.87
20142,53.07
19041,63.91
7184,52.25
7278,64.08
6780,52.33
19483,64.95
6864,53.48
19989,53.58
6937,52.85
19289,52.92
7347,54.06
6592,52.41
19972,52.5
19022,63.5
19725,50.67
19608,51.82
19745,64.39
19616,63.6
7169,52.65
6661,52.57
19889,53.27
19245,64.12
20020,54.26
6813,53.67
19243,52.25
19515,52.74
6843,53.46
19688,53.27
6737,53.33
7260,52.92
6396,51.94
7107,52.24
20135,52.01
19273,53.45
6445,52.67
19406,52.91
19680,64.84
7051,63.45
19900,63.55
6538,51.62
7252,52.4
7431,53.2
6566,53.28
19048,52.66
19857,52.73
7018,52.36
19609,52.93
7191,53.35
6867,52.35
7244,52.58
6856,63.86
6416,64.35
6793,52.31
19706,65.05
7160,53.77
6569,52.24
6473,52.65
7178,52.64
7470,64.89
19758,53.65
7273,51.37
6620,53.2
6500,51.12
18991,52.31
19451,63.28
6694,54.15
7332,52.97
18957,51.84
20068,51.9
18911,52.73
6382,53.22
6585,53.09
6672,52.52
6729,53.79
7399,52.06
19928,53.08
19416,52.45
20132,52.64
7100,51.93
7204,53.86
7183,51.45
19216,52.19
6997,62.25
20030,51.75
6880,64.11
7526,53.01
19213,51.63
19257,52.76
6641,52.91
7214,52.28
18913,53.33
6458,53.5
7132,64.38
6345,53.14
7133,52.13
7237,52.8
7089,52.31
19959,53.82
7372,52.43
19701,52.93
20114,52.12
19379,52.31
6688,51.45
19351,51.3
19613,51.7
19555,64.53
19159,52.78
6586,52.14
20013,52.23
19435,52.48
6618,52.71
7394,52.74
6624,52.55
19318,51.64
19986,52.79
6773,53.12
7363,52.77
19303,52.79
19738,53.32
7225,52.4
19191,52.81
19552,52.16
6448,52.33
6504,63.43
7166,52.53
7507,52.05
7070,64.13
7254,52.62
7298,51.85
7230,63.93
19601,51.6
19595,53.14
7037,63.75
7384,51.59
6625,50.95
6558,53.06
7265,52.79
6507,64.01
6622,51.33
19000,53.32
7270,52.38
19620,52.95
19161,52.16
19783,63.04
20111,53.35
6709,51.76
19247,52.31
6628,52.05
6455,52.4
19378,63.32
7066,64.09
6376,53.22
7067,52.74
6697,52.11
6375,63.14
19858,52.28
7151,64.43
19877,64.36
19511,52.13
19454,52.82
19566,51.91
6380,53.58
7131,64.09
19781,64.44
6531,63.4
7509,52.64
7111,52
7387,52.17
19841,63.61
19338,51.96
20093,52.33
19175,52.46
19716,63.2
20066,51.69
6831,52.77
6722,64.46
6992,52.56
19686,52.39
19366,63.89
7524,51.34
19424,51.51
19097,53.03
20101,51.87
7007,62.96
19163,62.92
6426,53.37
6886,51.59
19760,65.03
19185,64.25
6798,52.52
19775,53.04
7221,51.08
7290,51.02
20043,51.5
19011,51.88
7485,51.32
6903,52.34
6490,52.3
7306,62.74
20057,53.82
18917,52.69
6603,52.53
6919,52.15
19741,63.42
6646,53.12
6576,51.59
20023,64.4
19490,62.37
19611,52.56
19329,51.68
6383,51.92
6450,63.76
6770,64.91
18967,52.53
7074,52.92
7090,51.5
19186,52.14
7176,52.16
19948,51.3
18941,63.48
6727,51.19
6392,52.21
6498,63.43
19724,51.84
19674,64.21
20032,51.16
19347,52.01
19138,52.29
19296,52.63
20102,51.44
7420,52.91
6517,51.25
7069,51.95
6920,54.01
6991,52.07
19853,63.26
7389,52.53
7249,52.13
6522,53.48
7256,65.06
19271,51.51
7011,52.96
7177,52.33
19866,50.24
19514,51.67
6819,62.98
19357,51.39
18924,51.98
6591,51.72
19182,52.34
19085,63.22
19962,52.79
19950,51.92
19639,51.5
7242,50.78
19956,51.96
7231,51.92
19512,53.46
6861,51.92
19109,52.1
6537,52.84
19535,52.53
6664,52.04
6337,52.1
7041,52.23
6850,62.99
6873,62.5
19587,62.71
19449,63.28
6719,64.5
19101,51.17
20108,64.43
6513,52.26
19978,52.32
7167,52.34
19798,62.23
18912,52.2
6822,52.14
20117,52.83
19744,62.97
6340,51.92
7171,50.54
19991,52.49
6725,51.38
20058,64.63
7500,52.33
6368,51.56
20039,52.35
6718,63.4
7222,52.47
7486,52.14
19046,51.73
19598,63.45
20083,51.95
7022,50.4
6658,51.43
19494,51.17
6404,51.64
19057,52.17
19083,52.11
7202,52.54
19791,52.7
6462,51.03
19210,51.48
19524,52.51
19667,51.67
6581,51.49
6514,51.07
7029,64.03
7129,53.65
6438,51.42
19398,49.91
19977,52.66
7403,52.73
19742,63.3
19438,52.69
6475,53.61
20073,64.23
19433,51.3
19503,51.04
20029,52.44
19569,51.2
19121,51.63
20031,51.49
19209,51.51
20145,51.46
6509,50.71
19350,50.95
7456,52.2
6704,52.34
6503,53.5
19010,52.42
7499,62.19
18922,51.45
6837,63.17
6649,51.32
19132,53.3
6635,51.81
6825,51.8
6413,53.05
6556,52.6
19256,52
19855,51.94
19042,52.97
6617,50.34
19734,51.71
20034,63.49
19822,52.58
19272,51.24
20024,51.24
19165,51.55
18963,52.7
6687,52.16
7358,50.58
6842,63.76
20025,52.78
6990,64.15
19418,62.89
19062,50.64
19816,50.93
19805,64.28
19612,52.17
19093,51.35
20151,51.33
6338,51.5
19068,51.52
7446,50.47
20016,50.26
19217,51.07
20128,52.03
7243,51
19759,51.97
19037,51.91
20103,51.03
6657,63.4
19408,63.95
6776,52.45
19460,63.02
7520,62.7
6393,50.84
6845,52.27
19602,51.61
19905,62.41
19227,51.33
19678,51.26
7300,51.6
7279,51.11
19130,51.47
6515,51.5
20122,63.04
6453,53.01
7114,52.54
6743,50.33
19733,51.56
6328,50.96
18929,64.01
6812,51.22
6932,52.18
6785,51.58
18918,62.65
19040,53.2
19006,51.27
19708,51.48
19422,52.97
7416,51.61
7044,53.37
19947,62.58
7197,62.26
20112,50.74
7483,51.09
6720,50.75
7479,63.03
19143,51.64
19235,62.94
7146,50.38
19099,52.61
6428,51.7
6698,50.81
19788,51.23
19953,52.4
19930,50.7
7296,64.54
7232,53
19119,50.3
6472,50.69
6549,52.47
19576,52.33
19521,62.64
19286,51.61
6941,52.26
7396,51.24
19774,50.4
19800,51.01
6865,52.06
6645,51.81
7286,52.19
6341,50.42
19333,52.69
19884,63.39
20046,51.22
19575,50.6
7262,52.8
19562,64.01
7285,62.6
19870,63.78
6627,52.27
7408,50.46
6417,51.81
18928,50.78
19485,52.84
19526,51.11
6732,62.72
20137,50.71
19368,50.09
19252,52
7366,50.93
6621,51.98
7149,62.8
6570,51.12
19740,52.65
19064,62.47
19334,51.53
19356,53.41
19265,52.51
6476,51.43
19501,52.38
6804,51.24
19571,62.99
6891,51.6
6774,50.11
19835,50.33
19106,51.49
19082,50.11
19280,63.28
6852,51.2
19183,51.51
6640,51.06
7330,50.95
7105,51.09
6692,51.12
19577,52.19
7291,51.73
7368,51.32
6479,64.04
6917,50.76
6721,62.61
20089,50.5
19651,63.63
19976,50.61
19260,50.99
19916,50.72
7154,49.96
19284,62.83
19173,51.44
20133,50.16
19275,51.05
20072,51.17
6779,63.12
6878,50.85
19304,61.76
19229,61.54
19212,50.25
20008,52.31
19342,50.39
19656,50.43
6763,49.94
19353,51.14
19691,51.98
6751,51.52
7033,51.64
6853,51.67
19764,51.51
6652,51.77
19234,61.74
19776,50.54
7124,49.86
6602,51.61
6357,51.5
6833,61.84
19188,50.78
6441,61.63
19833,62.41
6534,50.57
7463,51.26
20001,62.74
7208,50.54
19310,50.45
19389,62.35
19386,50.61
7257,50.19
18931,61.89
19054,50.19
19095,62.6
19754,50.33
6949,50.23
6493,50.75
6994,49.31
19359,49.93
19518,50.6
7125,49.62
19013,62.23
19495,50.68
19330,50.24
19226,50.04
19415,50.55
7014,51.38
6632,50.32
19834,48.27
19230,59.73
7365,47.75
19476,48.92
19140,46.74
19263,50.88
7218,51.78
19634,51.99
6775,50.13
19015,61.03
19881,49.7
19710,49.33
6577,48.76
19194,62.1
19480,62.29
7057,50.99
20160,50.3
6765,49.86
7274,49.66
6437,52.02
19625,51.98
7088,51.06
6388,50.89
6512,50.23
19679,50.22
7417,51.82
6619,61.85
19786,49.17
6443,52.3
7229,62.63
7377,51.24
7188,51.08
6977,60.94
19231,51.28
6885,61.29
6385,60.74
19266,49.93
6759,51.47
7240,50.92
6571,49.22
19301,50.99
19004,49.86
18992,49.79
6354,61
6545,49.51
19067,48.35
19861,51.42
7004,51.47
7063,50.24
19640,51.25
6974,50.02
19909,49.13
19735,60.76
6584,49.64
7109,52.03
19294,50.94
6828,51.31
6518,50.4
19153,50.48
6593,50.56
19868,48.79
19396,63.24
6929,62.81
20018,50.97
20061,51.47
19442,52.34
19467,52.43
6399,63.06
6898,51.98
6799,51.99
19987,50.3
19393,52.23
19650,52.03
20141,52.31
19697,52.07
19504,50.15
7148,52.93
18972,52.15
20156,63.79
19096,51.83
6927,51.58
6371,52.61
7293,52.52
20045,53.01
7385,63.87
7382,63.09
7227,52.18
19844,50.9
7407,63.5
19364,52.93
19641,49.12
19943,52.91
6647,52.66
19382,51.46
7255,50.55
7406,50.73
20092,51.1
7062,50.62
19543,51.04
6471,52.2
19732,52.24
19402,51.89
19842,51.62
7145,63.18
19053,51.94
19147,50.98
18954,51.72
19136,50.74
19443,52.49
6832,50.87
6572,64.09
6835,50.92
6420,64.13
7516,50.81
19796,50.49
6327,52.03
7331,51.22
20005,51.22
19655,51.92
7253,62.89
6968,51.12
19214,52.35
7510,50.51
20116,52.21
6532,51.05
7489,51.83
7267,51.86
6611,50.76
7030,52.09
6680,51.5
6866,52.04
6766,50.39
18958,63.34
6505,51.69
19223,51.99
6959,61.94
7461,62.41
19195,51.86
6533,51.25
18949,51
19757,51.02
6456,51.13
19827,52.13
19137,51.95
19309,51.41
19793,51.01
6574,52.47
7205,63.52
7328,50.92
19992,51.06
6335,60.74
19113,51.34
6945,50.43
19711,51.25
7482,51.63
19677,50.63
6612,62.4
7199,50.9
7310,50.1
19777,51.89
19918,51.76
6849,51.52
19204,51.56
19648,50.67
19951,50.92
20118,51.42
7079,62.82
19321,62.19
7006,50.25
19176,49.96
19875,51.56
20110,63.15
6563,50.9
19343,62.92
19184,50.55
19984,50.26
6659,51.68
6597,50.58
6527,51.07
19891,62.23
7112,52.66
6433,51.13
7170,51.51
7072,51.4
7515,61.82
20147,51.54
6544,50.25
19412,52.12
7241,52.81
6938,50.99
7287,51.19
19567,51.03
20004,50.67
6747,61.41
18934,50.76
19941,50.2
19551,51.35
6422,50.62
6724,51.57
6502,50.86
6348,50.43
18976,51.21
19597,51.23
6580,51.39
19927,52.18
6889,50.75
6668,50.56
20075,50.94
7247,51.46
19528,62.48
7409,61.9
19031,62.29
19753,51.23
19254,51.05
19673,52.05
19914,51.14
7235,50.77
19249,50.43
19496,61.72
19123,49.34
18955,50.91
6710,52.31
6525,50.69
7393,51.17
6690,51.46
6787,51.11
6823,62.04
6552,51.82
6623,52.16
7496,50.85
19766,50.98
7380,51.65
6487,51.26
7119,51.31
19644,50.9
6332,51.07
7215,52.34
19871,51.77
7280,60.63
19662,50.66
19166,50.23
7304,52.52
7327,50.19
7101,52.15
6465,61.67
7436,50.95
20150,50.97
19218,50.81
20105,49.88
20041,51.74
19690,51.25
7157,50.56
19317,51.19
19682,52.22
6435,49.99
7525,51.18
6634,52.03
6682,63.5
7047,63.49
7359,63.13
7110,50.69
6446,50.6
19371,51.27
7155,51.18
19936,62.26
19380,51.57
19558,49.69
19339,51.27
6839,50.64
19200,49.79
19541,50.48
19400,50.39
19017,61.67
6735,50.97
6474,49.93
7226,51.4
20037,62.33
20123,50.44
6351,51.64
6561,50.02
19466,50.91
19969,50.37
19874,51.48
6916,50.53
6993,49.87
20096,63.9
7158,51.1
6760,62.29
7076,62.55
19820,48.98
18926,49.47
20049,61.98
19902,61.97
6708,62.6
6639,51.06
19361,50.96
7210,51.5
7085,62.45
7050,49.87
7355,50.7
6803,50.86
7440,62.27
7060,50.57
19782,63.21
19069,49.72
19074,50.97
19344,50.92
19606,50.68
7317,51.63
20146,50.86
19427,51.9
19372,50.74
7397,50.24
19709,49.58
19729,50.48
20121,50.87
19942,49.69
19839,51.07
18977,49.93
19469,51.38
19814,50.7
19993,50.16
7103,50.46
19090,49.85
19802,51.89
19924,61.8
18965,49.99
18980,50.83
7442,62.72
19049,50.48
6463,63.39
7236,62.91
7308,51.31
7209,50.72
20060,51.84
6695,49.41
20088,50.12
6595,51.36
6985,50.97
19769,49.54
19120,50.59
19952,50.69
7025,51.06
19197,50.67
7186,50.04
19629,50.26
19923,50.33
6667,62.37
7307,61.31
19807,62.69
6905,49.18
19021,50.49
6789,61.35
20090,51.48
7136,49.96
19505,61.24
6564,50.28
19903,48.84
6679,62.22
19452,63.81
7438,50.89
6699,61.52
7173,50.66
6806,50.25
19152,49.69
7342,50.38
19491,60.89
19417,51.22
6669,61.94
19150,49.99
19635,50.34
19081,61.42
18970,49.57
19957,62.02
6405,51
7378,50.52
6712,50.81
6963,49.36
19104,50.79
19591,50.3
7388,50.85
7220,50.44
19390,50.56
20062,60.6
7527,61.81
19672,61.18
7201,49
7083,51.94
7117,50.64
6506,51.94
7454,51.18
19320,49.3
19493,50.86
7134,51.03
19860,61.48
19043,49.4
19187,50.61
7418,50.48
19297,48.97
19749,51.08
6578,50.78
19463,50.61
6731,50.64
20022,49.99
6361,48.9
19365,49.94
19590,49.51
6535,50.13
7351,50.6
7323,49.02
19878,49.6
7258,61.36
19241,61.57
19268,49.46
19873,52.12
6540,61.16
6528,50.16
19531,51.17
19845,62.11
6339,48.88
19075,49.87
7299,50.23
19632,50.58
6384,62.49
6379,49.13
6841,61.99
6792,50.33
7361,51.06
19580,50.3
19322,51.87
6347,50.07
6879,51.18
19367,49.6
19862,50.6
7305,50.79
7216,49.73
6369,50.79
7196,49.42
20063,50.02
19938,50.79
7318,61.46
20019,50.11
19001,61.43
19960,49.72
6434,51.34
19940,51.72
20091,49
6791,49.87
19355,49.69
20074,49.94
19050,52.47
6801,51.37
7261,62.18
19730,61.24
19671,50.51
7335,49.06
19573,51.77
6430,50.18
6830,49.11
6726,50.56
6723,62.8
6397,49.83
20055,49.11
6935,62.56
6529,50.33
7046,50.12
19151,49.8
18956,50.61
19829,49.52
19506,62.52
6810,50.07
19843,49.48
7121,50.87
19305,49.89
19971,49.91
19439,50.2
18979,61.01
19548,49.89
19196,61.88
19929,62.15
6758,49.37
19926,49.87
19999,50.21
19592,50.61
6744,49.72
19778,49.96
6616,50.75
7223,50.23
19574,61.43
19600,49.16
20149,50.07
19129,50.38
19429,51.34
20080,51.94
6372,50.35
7324,49.55
6605,50
19316,60.72
19863,51.18
19762,50.49
7023,50.11
6777,51.39
7354,60.89
19907,60.94
7102,48.93
20099,49.59
6957,61.42
7122,49.35
19920,48.95
19336,60.45
19134,51.31
7316,60.76
18953,63.4
6427,60.63
7144,61.47
19445,49.04
19624,50.23
7514,51.53
6855,60.24
6863,51.89
6452,60.67
19626,48.33
19963,49.71
19087,51.3
19262,50.27
6738,50.86
7352,50.01
19982,49.17
7449,49.67
19155,50.62
7528,50.02
7421,61.69
19904,48.77
19654,61.33
20040,48.25
18973,49.66
6966,49.11
19237,51.26
7128,48.95
7346,50.81
19652,61.37
6755,48.99
6454,62.8
7054,49.54
7052,50.07
19603,61.02
19631,50.66
20053,61.59
6967,50.65
19363,50.28
19979,49.29
7412,49.65
6952,49.56
7481,50.97
6342,49.64
19812,49.92
7161,50.15
18993,50.6
19117,50.04
6926,62.16
19346,50.14
19228,61.63
19028,50.34
6484,52.53
19819,50.24
19383,49.32
19421,49.22
19341,50.11
20012,49.9
19637,50.07
20002,61.25
19704,50.06
6334,59.97
19653,60.64
6769,50.52
7277,50.08
6684,50.37
7429,49.32
7038,60.67
6615,49.77
6951,60.8
19060,50.66
19349,61.63
19763,49.96
19684,50.54
7345,61.54
20115,49.58
18950,49.37
19032,49.67
6440,61.47
19966,61.9
6829,50.76
7411,49.74
19527,62.52
6365,61.14
7522,61.27
19536,61.32
19193,49.12
19107,49.84
20014,50.04
19589,60.55
19746,60.89
19450,62.94
6378,62.04
6750,48.67
19255,50.31
7350,51.15
19517,49.31
7164,50.7
19824,50.39
19169,48.91
7092,50.23
7447,50.64
20152,60.99
20044,50.06
7468,48.89
20129,49.19
7175,48.49
19221,49.71
7026,49.64
19385,49.62
7395,48.44
6753,60.95
19618,49.23
6425,49.28
19283,49.77
7488,50.53
7032,61.08
20038,48.12
19532,60.83
19232,50.01
6583,49.93
19112,48.94
19579,61.04
7281,61.95
7386,50.19
19242,48.85
7517,61.51
19078,61.16
6782,49.06
18940,48.73
19698,49.18
18945,48.78
6606,49.52
7003,48.44
6499,48.21
7268,49.35
6374,61.2
19756,51.46
7104,49.37
19065,61.7
7239,62.07
7020,50.46
6876,48.42
19008,50.07
6805,48.64
19461,49.42
19456,49.85
19594,49.11
6858,49.34
7508,48.84
19988,50.36
19892,50.76
19478,49.75
7392,59.88
7472,50.26
7118,49.06
6412,50.53
6519,48.65
19384,49.73
7375,49.82
7415,49.54
19832,59.92
19114,49.41
19100,48.86
6410,48.62
7344,60.85
6962,49.39
19852,49.45
19901,49.92
18984,49.01
19743,49.73
20010,48.45
19300,48.16
7504,50.43
6550,50
19440,49.43
7477,49.27
20086,48.53
19670,60.82
6678,50.3
6904,60.51
18971,49.78
19475,60.91
19568,49.88
18996,50.95
